Interest / Discount on Advances / Bills,Income from Investments,Interest on Balance with RBI and Other Inter-Bank funds,Others,Total Income,Payments to and Provisions for Employees,Operating Expenses (excludes Employee Cost & Depreciation),Total Provisions and Contingencies,Total Expenditure,Net Profit / Loss for The Year,Total Reserves and Surplus,Total ShareHolders Funds,Deposits,Borrowings,Other Liabilities and Provisions,Cash and Balances with Reserve Bank of India,Balances with Banks Money at Call and Short Notice,Investments,Advances,Fixed Assets,Other Assets,Capital Adequacy Ratios (%),Tier 1 (%),Tier 2 (%),a) % of Share by Govt.,i) % of Gross NPA,ii) % of Net NPA,Return on Assets %,Cash EPS (Rs.),Book Value [Incl. Reval Reserve]/Share (Rs.),Operating Revenue / Share (Rs.),Net Profit/Share (Rs.),Interest Income/ Employee (Rs.),Net Profit/ Employee (Rs.),Business/ Employee (Rs.),Interest Income/ Branch (Rs.),Net Profit/ Branches (Rs.),Business/ Branches (Rs.),ROCE (%),CASA (%),Net Profit Margin (%),Operating Profit Margin (%),Return on Assets (%),Net Interest Margin (X),Cost to Income (%),Interest Income/Total Assets (%),Non-Interest Income/Total Assets (%),Operating Profit/Total Assets (%),Operating Expenses/Total Assets (%),Interest Expenses/Total Assets (%),EV Per Net Sales (X),Price To Book Value (X),Price To Sales (X),Retention Ratios (%),rank
5.55911410188372,1.48452403509712,0.285086742554921,0.125408876344017,8.98365400511978,1.11357420393201,1.19758399658178,1.16024253642614,7.44202127780038,0.0154163272731939,0.137879293437521,14.1483935207867,72.7138480840845,9.4945182449627,3.64323637563252,3.36254696463338,4.04312932986177,24.3692754480937,64.0605978710121,0.57643166169309,3.58801872470591,18.22,17.56,0.66,0.0,2.22,0.98,1.73,23.02,196.7,103.63,21.43,3949699.12,816860.68,72472239.16,142280227.67,29425817.0,2610671439.48,2.8,50.75,20.68,0.16,1.54,3.59,39.91,7.45,1.52,0.01,2.42,3.85,20.7,5.33,10.12,97.2,1
6.24544596587837,1.71538314280873,0.101738217389108,0.18522301788956,9.86816438196829,1.29014889606205,1.19264666436398,1.19917539478548,8.27838823400685,0.0158977614796144,0.124402931059776,12.8700988620344,73.3612420637014,9.83059971678078,3.93805935748345,3.4915100408239,7.02716007775946,21.0047991061651,63.4149565990879,0.716543308922747,4.34503086724095,16.77,15.9,0.87,0.0,2.59,1.26,1.73,20.11,150.02,96.14,18.53,4022484.75,775340.41,66706361.07,129283658.88,24919633.31,2143959011.69,2.9,43.99,19.27,-0.37,1.58,3.78,38.68,8.24,1.62,-0.03,2.61,4.46,18.73,5.81,9.07,99.99,1
6.48620806253871,1.79757296104401,0.0483252374300419,0.18979527648501,9.88059957831016,1.46518936694979,1.23123509081124,1.0149340119429,8.7936432261785,0.0108695635213166,0.119847577072668,12.4635889803063,72.1123330052529,10.9098943674078,4.51418364703301,3.59067800916666,2.06818076728368,26.6619556798642,61.7213302896045,0.807027824174779,5.15082742990617,16.34,15.28,1.06,0.0,2.36,1.06,1.19,12.96,130.63,89.32,11.39,5216231.71,665322.83,81919235.15,122912106.53,15677261.82,1930294955.74,2.2,38.06,12.75,-3.18,1.08,3.58,39.07,8.52,1.35,-0.27,2.84,4.93,16.95,5.21,7.62,95.6,0
7.04511288195769,2.09018652310062,0.0226955289147735,0.010649730733491,11.0820588636747,1.38350284076143,1.50459282608103,1.06731242961297,9.32190079865434,0.0176015806502033,0.129748527691234,13.3419524776754,70.6148931909357,11.4606855615592,4.5824687698297,3.7055214561889,2.20169269404889,28.6958739698225,62.4086578066064,1.13827604724632,1.84998745897519,17.17,16.18,0.99,0.0,1.85,0.92,1.98,26.66,183.13,125.85,24.16,5399926.11,1036654.78,78345011.89,142103318.71,27280388.89,2061710839.18,2.96,36.35,19.19,-1.67,1.76,3.98,37.33,9.16,1.91,-0.15,3.07,5.18,18.98,7.17,10.43,95.6,2
7.62093290954856,2.34062001700285,0.0310211731780683,0.0172174932471575,11.6079129224137,1.33830615945545,1.37610928952265,1.2269519077051,9.89242035253845,0.0171549256987527,0.135752512920541,14.0247329062147,67.4454537711448,14.7234457273329,3.80636759530762,3.36612268674187,3.46137835395741,29.0968214543667,60.5439563287646,1.26384164290508,2.26787953326436,18.83,17.77,1.06,0.0,1.98,1.08,1.8,21.65,159.46,113.81,19.51,5479447.13,939074.38,70062476.19,144910998.35,24835024.79,1852891932.23,3.05,31.87,17.13,1.17,1.71,4.24,35.57,10.0,1.59,0.11,2.9,5.76,14.71,4.88,6.84,95.8,1
7.34355242312772,2.23413497481112,0.0290702919180645,0.0026764263829208,10.9962292258831,1.28461297380961,1.19729456306682,0.950955800849502,9.37040773324727,0.0162583344096789,0.108414983256205,11.3084869361119,60.9708688910717,24.3872865445412,3.3333576282752,2.63807223698704,1.76985863569882,34.4989329542048,57.9123467969927,0.554904437837548,2.62587298994703,16.05,14.71,1.34,0.0,1.55,0.64,1.81,20.0,126.77,107.72,18.23,5957399.7,1007938.67,73702036.37,184038663.62,31137693.36,2276836363.84,2.66,29.23,16.91,2.48,1.62,3.83,32.65,9.6,1.38,0.23,2.64,5.77,14.66,5.14,6.05,96.15,1
5.54706199244763,1.61383627299002,0.113418169800985,0.0135002383155841,9.01484476504412,0.890336674925255,1.39978878190017,1.1252569895665,7.98805059145595,0.0102681034153824,0.101280889677023,10.8066093286485,70.9809548015255,14.973849957543,3.23856974433297,4.18641581768761,2.74064538576406,24.9754408838307,65.1048426890793,0.540009532623366,2.45262952306487,15.33,13.61,1.72,0.0,1.4,0.78,0.0,17.21,159.27,107.41,15.13,8456970.92,1191535.27,157917641.46,170096811.32,23965596.23,3176230298.11,2.22,24.32,14.08,-9.6,1.02,2.85,39.44,7.28,1.72,-0.7,2.43,4.43,15.66,2.99,4.44,89.24,1
5.4225217705189,2.01638343642918,0.175635139108002,0.0139702765929864,9.18056726308106,0.916573411646321,1.12736023200521,0.974550059507215,8.26419929667875,0.009163885109267,0.0813639181037732,8.90724291044416,71.0595859004573,16.394037403772,3.63915432985097,6.05638198187685,2.55927249373752,27.6975320068282,60.5016520879298,0.531507390789931,2.65367458336218,13.72,11.39,2.33,0.0,1.2,0.64,0.0,13.53,115.55,98.96,11.89,7574782.74,909925.54,130634699.1,155362280.33,18662991.63,2679377803.35,1.96,21.98,12.01,-8.33,0.91,2.5,34.25,7.62,1.55,-0.63,2.17,5.11,15.66,4.28,4.99,100.0,0
4.9867096832515,1.90341748448484,0.101736231964737,0.0160622715627058,8.26057856353241,0.944635214066158,0.891366695020364,0.638226316640233,7.51369570396799,0.0074690839576722,0.0680159315262043,7.63083026622258,62.177206436451,26.9055050690639,3.2864582282625,3.42121277045073,2.83497816271617,36.8641389741443,54.2110092188246,0.450203255406206,2.21845761845798,12.94,11.1,1.84,0.0,0.98,0.59,0.0,10.5,92.02,84.51,9.01,7089400.67,755579.95,117741498.32,139304923.86,14846954.31,2313590558.38,1.43,18.63,10.65,-7.21,0.74,2.09,31.44,7.0,1.25,-0.5,1.95,4.91,0.0,0.0,0.0,83.32,2
5.21542301498138,1.91084964571192,0.0367478180983004,0.0429831406471084,8.69436404321927,1.11007189068631,0.979831129755586,0.564315138366973,7.93000204769468,0.0076439889092428,0.071427649043579,8.22546040846897,63.0883663270445,25.689159947092,2.99701331739452,5.37078954310582,2.63676663475215,36.1290822453802,53.3132253404984,0.602907726450127,1.94726540521295,13.13,12.74,0.39,0.0,0.77,0.27,0.0,8.19,75.97,66.56,7.06,5636614.72,597907.65,91050727.27,106726065.57,11321038.25,1723993278.69,1.36,18.46,10.6,-10.04,0.76,2.05,31.93,7.2,1.48,-0.72,2.21,5.15,0.0,0.0,0.0,82.29,1
5.0908167684046,2.26151668289638,0.0275318897317591,0.0478098683964679,8.86180639970808,1.01626194971941,1.19815926511286,0.472768158407832,8.35254887047812,0.0050925752922996,0.0885944338322412,10.3544085094971,63.7387976532499,21.4075005440433,3.78758570056295,5.38949106120323,1.16238429462309,35.5936227130946,54.0474076060555,0.732480156156922,3.07461416886665,14.64,14.33,0.31,0.0,0.79,0.31,0.0,4.18,69.26,49.68,3.41,4830650.46,331200.86,76603463.19,78582325.58,5387790.7,1246142383.72,1.02,20.43,6.85,-12.45,0.5,1.87,31.62,7.42,1.43,-0.92,2.32,5.55,0.0,0.0,0.0,73.47,2
4.75634283192682,1.94950421492532,0.0324788790852219,0.0454395719268307,7.75913478117645,0.957162595749047,0.671718765308854,0.515033246491548,7.04282506073396,0.0071630972044248,0.104359035878746,12.3871821833676,64.3445939638659,21.1178288987963,2.15047210095145,2.24374280122232,3.06844403025087,42.5546605648548,49.1905352997585,0.718778423840886,2.2238388800727,17.11,16.82,0.29,0.0,0.4,0.11,0.0,4.19,63.48,34.77,3.67,4730086.07,499483.59,79164771.38,70345840.0,7428320.0,1177338480.0,1.25,19.71,10.55,-3.81,0.71,1.98,28.94,6.78,0.97,-0.25,1.73,4.79,0.0,0.0,0.0,83.64,1
3.855910528564,1.37849861842313,0.0794342828668451,0.154136953210706,6.36656813952784,0.937311548781661,0.653198052459835,1.18283036078338,5.79753207009425,0.0056903606943359,0.066411738098588,6.72220120717856,81.8418387426546,8.12983597971214,3.30612485292741,4.31802952587247,5.27938959115511,24.7101277000952,60.8102725647467,0.776361605619306,4.10581979498385,15.84,13.34,2.5,0.64,0.07,0.02,0.01,16.73,165.92,134.97,14.05,8826339.83,918530.51,230267103.41,85554334.35,8903381.0,2231995271.55,1.81,41.45,10.4,-6.02,0.56,2.55,45.26,5.46,0.89,-0.32,1.69,2.91,16.49,0.67,0.83,79.73,1
4.33214871178736,1.47807172621336,0.125581118420289,0.165739864129663,7.17171772513022,0.990642115563209,0.673690266667903,1.71381805245801,7.09996895612457,0.0007174876900565,0.0657889109774396,6.66851906865742,83.6962451261172,5.78587228343478,3.84936352179061,3.36179888884789,7.06026201577879,22.6093331545846,61.1322526304831,0.69382849539371,5.14252568043943,14.99,12.67,2.32,63.97,8.87,3.09,0.07,4.14,148.8,136.15,1.6,8596958.79,101092.46,204060663.18,84831603.01,997542.96,2013594991.7,1.85,40.15,1.17,-16.36,0.07,2.49,48.69,6.1,1.07,-0.99,1.77,3.6,14.66,0.5,0.54,100.0,1
4.67355079583008,1.56292576508518,0.152751212800049,0.172878760619773,7.45313267758947,0.757354042547076,0.660498962825889,1.65342200439631,7.40596256970457,0.0004717010788489,0.061257353213471,6.20565306871437,81.6971889279107,8.03765977676852,4.05949822660638,2.81936371316622,7.70827132535541,23.7162906323252,59.6002660021346,0.767697629616365,5.38810983378131,13.3,10.71,2.59,71.6,9.4,3.13,0.06,4.77,155.3,164.22,1.18,9015300.24,64803.99,194120422.81,79747748.74,573244.65,1717154869.44,1.77,35.28,0.71,-12.85,0.04,2.37,43.13,6.56,0.89,-0.84,1.56,4.19,13.57,0.34,0.33,100.0,1
4.40326822174084,1.63725048573127,0.222180281013496,0.110081161360606,7.17874577746069,0.645225518363036,0.683553921612564,1.67138419902805,7.12323655925819,0.0005550921820249,0.0581452786562241,5.88243805213759,81.779772631415,8.60465866670832,3.08753892828489,3.41384893021321,8.01138277006774,23.342000139823,60.0289761396919,0.895059254477089,4.30873532658786,13.42,11.55,1.87,63.74,9.61,3.33,0.06,5.07,173.24,187.68,1.63,8926822.47,77756.3,198641972.49,88907834.94,774423.9,1978400238.3,1.78,35.03,0.87,-11.77,0.05,2.36,43.41,6.37,0.8,-0.75,1.44,4.0,14.33,0.74,0.69,100.0,1
4.03747628974937,1.44724490675879,0.335387607137708,0.242190355144141,6.98690362081643,0.63984325994993,0.653252986455815,2.00519091832488,7.32465650648749,-0.0033775149678172,0.0595339217955583,6.02705331419759,82.1270845683742,8.69055416503814,3.15530795239004,3.15272878489947,9.74968922559517,22.6645252956122,59.3655509084399,0.745471071469926,4.32203471398331,12.13,10.46,1.67,64.03,12.26,5.49,-0.34,-5.92,163.64,164.6,-9.17,7936098.51,-442147.67,185226664.31,79840025.24,-4448165.72,1863447327.05,1.72,35.81,-5.57,-20.82,-0.33,2.15,48.92,6.06,0.92,-1.26,1.41,3.9,15.32,0.87,0.86,100.0,2
3.96098771201318,1.52492514413591,0.286506032980703,0.300602084903219,7.04557804044932,0.66742467304427,0.596837919522322,1.38038124877118,6.8465294109842,0.0019904862946512,0.0573356875970659,5.8000684496798,86.5874878694083,4.40531340135761,3.20713027955428,3.27831570153971,18.3759126204234,18.6552202407735,55.1550981613366,0.828690990393645,3.70676084642626,13.17,10.79,2.38,59.24,10.46,4.72,0.2,8.2,174.44,182.65,5.99,8050349.07,263856.54,187892864.56,76993121.33,2523510.31,1796997620.87,1.63,32.15,3.27,-12.73,0.19,1.94,38.58,6.07,0.97,-0.77,1.33,4.12,15.39,0.99,0.95,75.93,2
4.43808070249944,1.58975184832212,0.194513814365377,0.34047960691146,7.30739629127312,0.741466248564442,0.512943199916685,2.11671251873465,8.1110497049286,-0.0080365341365547,0.0591871940464759,5.98754814884191,85.5016353864526,4.98553360105793,3.52528286364753,3.22805767637258,16.7160949695467,17.94083105205,57.1616956256794,0.931486310035764,4.0218343663156,13.17,10.79,2.39,59.24,9.99,5.06,-0.78,-21.18,173.99,190.7,-23.35,8469902.04,-1037184.46,184119500.3,81054594.19,-9925565.31,1761972134.84,1.36,26.36,-12.24,-23.59,-0.8,1.89,47.15,6.56,0.74,-1.54,1.32,4.66,14.07,0.85,0.77,100.0,2
4.30813612329876,1.3568147350052,0.216757317302494,0.127276164072837,6.62465853474157,0.596002551369529,0.429711776503274,0.911436973361321,6.14934602798884,0.0047531390537652,0.05509429486668,5.57146684376974,86.373344020684,4.93214611618606,3.12304301936024,3.14530911019484,17.6037154720869,17.1079271129587,59.8702091103417,0.402083362034259,1.87075583238361,12.6,9.87,2.74,57.53,3.72,1.89,0.49,16.86,179.62,193.72,15.32,8700951.23,688248.88,211759217.1,81155188.89,6419409.33,1975112697.77,1.43,26.38,7.91,-2.33,0.47,1.84,29.96,6.0,0.61,-0.14,1.07,4.16,15.51,0.91,0.84,78.57,2
4.22712638531838,1.31856410448007,0.232577629148355,0.126118921427272,6.58106927635508,0.627701526174506,0.402168579494064,0.720228563100241,5.89250994227439,0.0068855933408069,0.0539116842760731,5.45647199724314,86.2608767827569,5.58191313712432,2.70073959916545,2.82470993792871,17.0201742207897,17.6060443436226,60.197586512408,0.414571830158619,1.93691315509235,12.28,9.28,3.0,56.26,2.94,1.52,0.75,113.45,835.56,904.15,105.44,8464970.22,987170.5,209973739.55,78921178.56,9203654.24,1957641263.28,1.44,25.74,11.66,0.2,0.68,1.81,27.38,5.9,0.67,0.01,1.08,4.09,15.87,0.86,0.8,79.66,0
4.72772518629026,1.36773995119015,0.263740912122234,0.0736910772952306,7.09646591344915,0.630492881250756,0.401445389828888,0.825833910521314,6.27752426346208,0.0081894164998706,0.0576583377600252,5.84305779936317,86.6117062349315,4.85789770810679,2.68733825759852,2.45863802936984,13.1497294344523,22.1871425473736,59.9825447242094,0.448356991826375,1.77358827276844,13.3,10.13,3.17,55.41,2.4,1.28,0.9,113.16,756.64,833.02,106.05,8164761.62,1039417.28,186060383.78,81173095.94,10333763.84,1849790365.31,1.69,25.31,12.73,2.41,0.81,2.06,26.95,6.43,0.66,0.15,1.08,4.36,14.65,0.9,0.81,79.78,0
4.76240516204935,1.25915826275218,0.123390222466861,0.0310649800205222,7.60262776306353,0.581652701509699,1.15108999482508,1.31087698997414,5.81579026180871,0.0178683750125481,0.115800977121466,11.6069070234029,75.3778593212622,8.93469076098082,4.08054289435415,6.28443013329651,1.07957029782986,22.0221402581503,66.1734462754209,0.294105241291415,4.14630779401103,18.9,17.87,1.03,0.0,1.17,0.32,2.03,69.54,432.95,230.37,66.65,9023451.15,2610652.37,206813042.29,201439796.75,58280282.56,4616900617.16,3.22,48.16,28.93,5.83,1.78,3.48,41.05,6.17,1.42,0.36,1.81,2.69,19.01,3.4,6.38,100.0,1
5.42882479921866,1.32890616300514,0.134025388441497,0.0268004980701145,8.36141650613006,0.59333475957909,1.20532230402514,1.50241873679338,6.58014367315558,0.0178127283297447,0.116304870723905,11.6620452213024,76.425825767556,7.75600243113611,4.15612658000548,5.57229278790508,1.26681741701154,25.401326825299,64.8494903903925,0.281035139341638,2.62903801250249,18.79,17.56,1.23,0.0,1.32,0.4,1.97,58.81,369.54,219.23,56.44,10063719.49,2591035.71,205498809.4,215510389.62,55485957.92,4400671989.48,3.42,46.11,25.74,4.89,1.78,3.71,40.37,6.91,1.44,0.33,1.87,3.2,18.17,4.04,6.81,100.0,1
5.99720383631807,1.3481325188029,0.11949797742749,0.036753731560263,9.02139524278966,0.6223848362932,1.30518543195821,1.46958931880057,7.30580381355705,0.017155914292326,0.111359977841653,11.1718243745557,74.9750962302623,9.44968807351343,4.40339132166855,4.71771243290298,0.941750667028742,25.6010308607596,64.9262051165831,0.289571211648583,3.52373036445351,18.52,17.23,1.29,0.0,1.26,0.36,2.01,50.07,311.83,209.39,47.89,9815479.98,2244771.35,183054361.58,211987907.87,48481009.97,3953480747.42,3.33,42.23,22.86,2.6,1.71,3.67,38.52,7.5,1.51,0.19,2.0,3.83,14.74,2.76,4.12,75.09,1
6.23074766643427,1.60681447868129,0.0510790852487113,0.0638548828805267,9.36875274041864,0.62366462280956,1.3834429149922,1.50027798608979,7.67510220979597,0.0169365053062266,0.119451048241741,11.988868760892,74.1752308636851,9.40789810576623,4.42800226965661,3.75750028711396,2.77885811833119,23.3490059694231,65.8396488426586,0.323814241862996,3.95117254061014,17.11,15.78,1.33,0.0,1.36,0.39,1.9,81.59,547.89,363.43,77.4,10092906.51,2149495.24,177699813.9,193948756.61,41305438.57,3414740633.16,3.34,42.37,21.29,3.48,1.69,3.87,38.41,7.95,1.41,0.27,2.09,4.07,16.41,4.23,6.37,80.77,1
5.88962954028967,1.52475295655469,0.0492398816498371,0.078323443875746,8.97251439355768,0.639676704855239,1.40782186629716,1.42283783081647,7.32892327413594,0.0164359111942173,0.0994196521454444,9.99074830107934,74.1371553838023,11.5707302307909,4.3013670242351,9.83805748460112,1.71482483993937,22.7645856935981,61.8772303538436,0.339043485315898,3.46625720279425,14.82,13.25,1.57,0.0,1.3,0.4,1.93,70.88,409.6,309.2,67.38,9092195.73,1981431.6,163972185.69,167623469.81,36529618.34,3022986693.96,3.2,43.49,21.79,2.82,1.64,3.76,39.62,7.54,1.43,0.21,2.13,3.77,16.18,4.62,6.12,100.0,0
6.02602895797196,1.84575112209123,0.0615877804898149,0.089639265336798,9.44647643680482,0.750562439101149,1.43389369276741,1.29453805570218,7.76217878911145,0.0168429764769337,0.102970249624528,10.3563542233431,74.5091126172307,8.56974135459014,6.56479296245756,4.3870244101516,1.27977606598739,24.8267379178086,64.1980086617642,0.419839229753827,4.88861487215593,14.55,12.79,1.76,0.0,1.05,0.33,1.88,60.03,349.12,270.46,56.78,8218909.91,1725424.39,142094024.12,146990366.49,30858199.79,2541267992.36,3.18,48.03,20.99,3.25,1.68,3.83,37.84,8.02,1.42,0.26,2.28,4.18,15.14,4.13,5.33,100.0,1
6.32406576230701,1.99197548769332,0.0510139324140799,0.128652846063495,10.0125010303725,0.804434737456284,1.49139113615396,1.27916719575464,8.27781994885007,0.0173468108152245,0.101816436547667,10.2529751296887,77.0864929014087,7.47955157566972,5.18097757174387,4.24045959686254,1.24999440992486,23.1200951146524,65.5423380864185,0.471634463342982,5.37547832879875,15.53,13.22,2.31,0.0,0.94,0.28,1.92,51.43,287.47,238.2,48.64,6878127.47,1404398.73,115472348.91,133233285.62,27204011.28,2236765820.58,3.17,43.24,20.41,2.56,1.73,3.89,36.69,8.49,1.51,0.21,2.39,4.6,13.95,3.73,4.5,80.46,1
6.29646006751497,1.81296432548606,0.0875694007822855,0.0112463428852283,9.73174618719594,0.804561439451958,1.45304748373281,1.21736200287663,8.00170945766633,0.0173003672952961,0.104162235769579,10.5011172930905,76.3409477278416,7.65678661077918,5.50115006176005,4.65881574502229,1.49381103132961,28.189514747146,61.8955342603045,0.528656015285408,3.23366820091215,16.79,13.66,3.13,0.0,0.9,0.2,2.0,43.38,247.39,193.38,40.76,6353708.99,1339160.38,107003994.66,120752128.55,25450719.73,2033609052.57,3.11,44.03,21.07,2.51,1.73,3.79,36.84,8.2,1.52,0.2,2.36,4.41,14.96,4.13,5.29,80.37,1
6.44567783327689,1.83825451409125,0.0724146383387289,0.0113466348114674,9.97868793601295,0.850078163220264,1.46290018602541,1.1964414121658,8.2540360598414,0.0172465187617155,0.0874671760243857,8.84431941041437,74.7229157067898,8.02258545828464,8.41017942451121,5.15574771740004,2.89626209953428,24.6035787261785,61.6355936082116,0.598031527696835,5.11078632097876,16.07,11.77,4.3,0.0,1.0,0.3,2.0,38.14,181.23,171.47,35.34,6034700.15,1243801.97,98340460.49,120880204.53,24914416.99,1969843517.19,3.18,44.81,20.61,1.35,1.72,3.75,36.53,8.36,1.61,0.11,2.44,4.6,13.64,4.13,4.37,80.61,2
6.70003814335056,1.95344412973335,0.0703491278111986,0.0351183605403416,10.4706869475053,0.990523113446618,1.65339559500504,1.17436057431346,8.79050857550947,0.0168017587406849,0.0892715769090597,9.04603155531698,74.0003432152172,8.24480886984025,8.7088163596256,3.65381824431178,3.16057001702837,27.8802663489969,59.880474176552,0.675209744714323,4.7496614683966,16.8,11.08,5.72,0.0,0.97,0.2,1.9,31.01,152.2,147.37,28.27,5077082.98,973906.44,77603363.18,114516242.98,21966965.38,1750384153.49,3.12,47.43,19.18,-0.36,1.68,3.94,38.02,8.75,1.71,-0.03,2.8,4.8,13.21,4.1,4.23,80.53,1
3.44502003420521,1.70176525935761,0.0877759297737705,0.288283893386656,6.33614091158172,1.1541025722042,0.653359469925621,0.725760261392068,5.70104594709059,0.0063509496449112,0.0559779743730358,5.61569102266416,81.2321802853771,8.54205632446986,4.61007216699152,5.17000849914228,2.74066045759696,29.7025872022016,54.8153021436427,0.756038567274819,6.81540292964424,13.85,11.16,2.69,56.92,3.97,1.02,0.74,39.13,313.84,308.65,35.49,11277678.21,1296867.16,277809650.59,123712067.91,14226165.68,3047471802.57,1.42,44.51,11.49,-3.22,0.63,2.42,41.0,5.52,0.81,-0.17,1.87,3.1,16.92,1.72,1.6,79.99,2
3.78061088137341,1.76004694111881,0.0952166061070838,0.211622426258713,6.80674385060421,1.12331658347954,0.626289794246956,1.1278966523514,6.35662174781616,0.0045012210278804,0.0557915218986428,5.59883404784474,81.1850084880466,9.20287079193244,4.01328667217623,4.70183810085945,2.86336277314772,29.8098177785593,54.0199758265959,0.847278337849076,7.75772718298861,13.74,11.44,2.3,56.92,4.98,1.5,0.48,26.59,284.47,297.1,22.87,10793750.26,830869.25,249571543.11,119335088.8,9186043.21,2759248782.89,1.64,45.39,7.69,-8.7,0.45,2.44,43.34,5.84,0.95,-0.5,1.82,3.4,15.88,1.41,1.23,82.5,1
4.54899824313138,1.72609264935043,0.073908348778347,0.163224171787965,7.65666689085759,1.15693274134511,0.661916035949157,1.35760951922505,7.29000868635239,0.003666582045052,0.0584894785686161,5.87153381052932,82.0373973243346,7.96315569569941,4.12791291636142,4.21966990322241,2.13497392839031,26.4958275787396,58.8473234275767,0.972803035542455,7.32940212652856,13.13,10.71,2.42,56.92,6.15,2.23,0.38,19.94,259.96,288.33,16.23,10315720.8,580806.85,223169169.33,116220402.06,6543566.51,2514299397.05,1.79,44.22,5.63,-11.94,0.36,2.48,42.57,6.51,1.14,-0.77,1.9,4.02,13.86,0.84,0.68,100.0,1
4.39130658911709,2.02140432910112,0.0320319877052283,0.153309466527236,7.597121829176,1.11534002727719,0.690608861643544,1.48261535839907,7.57369748561787,0.0002342434355812,0.0597735630489082,6.00160191180764,79.0941003311881,10.9488320734448,3.95546568355946,4.80675201819765,1.23767322208063,26.2712436183484,59.3840761164159,1.06488680088106,7.2353682240764,12.72,10.65,2.07,57.13,7.53,3.01,0.02,0.97,247.53,272.13,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-14.14,0.02,2.4,44.68,6.59,0.95,-0.93,1.89,4.19,14.1,1.3,1.18,100.0,0
4.09184711377257,2.03596727058845,0.0651276849973601,0.189551377349228,7.67348857457786,0.960378053185873,0.690217416474468,1.91210280795843,7.86300898009466,-0.0018952011606042,0.0631698310037884,6.34281592426895,78.3368325714842,10.4824331818898,4.83791832235715,4.35334229490279,1.20128622836024,30.7109372829077,56.0063411208677,1.15760118237141,6.57049189059012,12.6,10.36,2.24,58.03,10.91,5.73,-0.19,-4.07,245.53,247.07,-7.34,8350949.88,-247971.1,175776620.83,98375709.65,-2921144.69,2070680589.85,1.81,44.48,-2.96,-23.19,-0.18,2.16,47.52,6.38,1.29,-1.48,1.73,4.21,14.25,1.15,1.01,100.0,2
4.4165368947869,1.78144531955184,0.064800141819948,0.223560064292005,7.79681439491689,0.978921282205178,0.653747239941606,1.49165900550942,7.40937054537597,0.0038744384954092,0.0692871563108528,6.95818199953192,75.5645548874722,11.7404884162822,5.7367746967137,4.7302000767711,1.62507677941148,28.3074342056662,58.0597910624386,1.58608479344329,5.69141308226936,13.11,10.35,2.76,61.23,6.9,3.71,0.41,16.02,236.14,220.13,13.15,8375280.48,500274.5,172538127.46,102223785.91,6106058.59,2105899694.7,1.99,44.57,5.97,-14.23,0.38,2.28,41.15,6.48,1.31,-0.92,1.71,4.2,14.06,1.49,1.33,79.88,1
4.90605486418293,1.79435295514471,0.0263431192491043,0.229351873586756,8.13718369265271,1.06522027317459,0.634888388215843,1.41274610639349,7.71511947607923,0.0042206379241647,0.0608657500910855,6.11950146926715,73.4098050526041,13.7148873603986,6.7558065418872,5.49831886642649,1.60493928120335,24.4166736221347,62.0838789653728,0.44066859122536,5.95552109779434,13.12,9.92,3.2,60.18,6.5,3.81,0.46,15.01,185.85,211.26,12.82,7894439.54,478997.86,153770974.81,97711092.41,5928654.49,1903254798.38,1.96,42.61,6.06,-10.91,0.42,2.42,39.14,6.95,1.18,-0.75,1.77,4.53,12.65,1.05,0.92,79.71,1
5.48532874549126,1.81085570982146,0.0246631015061034,0.120125690414993,8.54326916363318,1.14922621667378,0.654286517546826,1.29075536998119,7.90356850353194,0.00639700171839,0.0623470091350932,6.2711535946988,76.9888580513318,10.0167137042219,6.72327513800976,5.65817015528399,1.89796999120835,23.5224599158685,63.4753777660421,0.455507641840909,4.99051404149389,12.0,9.6,2.4,58.6,4.25,2.12,0.76,19.04,172.04,204.13,17.55,7146806.58,614410.75,134911208.97,93306235.35,8021534.32,1761354091.65,2.06,41.34,8.59,-6.21,0.63,2.68,36.85,7.44,1.1,-0.46,1.85,4.75,12.24,1.55,1.31,79.78,1
5.71659170289879,1.78172642407039,0.0228314260447572,0.0845361286050926,8.64057273762621,1.25529501969292,0.663095877224348,1.18354930908901,8.03306023513206,0.0060751250249414,0.0655617303642777,6.59781691940702,77.7804953309982,10.2150916010635,5.40659559072847,4.73885042723984,2.6548049308138,22.2451513257335,67.4845836835243,0.446362718326732,2.43024691436186,12.96,9.98,2.98,58.6,4.95,2.57,0.65,16.37,158.43,182.64,14.59,6119627.3,488812.02,116882048.03,85922744.91,6863174.55,1641084645.54,1.89,42.91,7.98,-5.61,0.6,2.74,36.76,7.6,1.03,-0.42,1.99,4.85,21.45,12.11,10.5,79.43,1
